Id,Descripcion,Fecha,TotalSi,TotalNo,TotalAbstencion,TotalDispensado,Quorum,Resultado,Tipo,TipoCode,ResultadoCode,QuorumCode
30356,Boletín N° 11777-05,2019-01-02,20,86,40,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30357,"OTROS-Integración de la Comisión Mixta encargada de resolver las discrepancias en la tramitación del proyecto de ley, iniciado en mensaje, que crea el Consejo Fiscal Autónomo, correspondiente al boletín N° 11.777-05.",2019-01-02,139,5,2,0,Quórum Simple,Aprobado,Otros,4,1,1
30360,Boletín N° 9303-11,2019-01-03,125,2,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30361,Boletín N° 9303-11,2019-01-03,132,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
30362,Boletín N° 12002-13,2019-01-03,95,33,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30363,Boletín N° 12002-13,2019-01-03,96,34,5,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30364,Boletín N° 12002-13,2019-01-03,106,24,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30365,Boletín N° 12002-13,2019-01-03,96,38,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30366,Boletín N° 12002-13,2019-01-03,92,43,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30367,Boletín N° 12002-13,2019-01-03,95,38,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30368,Boletín N° 12002-13,2019-01-03,10,124,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30369,Boletín N° 12002-13,2019-01-03,93,43,2,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30370,Boletín N° 12002-13,2019-01-03,89,46,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30371,Boletín N° 12002-13,2019-01-03,98,36,4,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30372,Boletín N° 12002-13,2019-01-03,128,7,2,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30373,Boletín N° 12002-13,2019-01-03,135,1,1,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30374,Boletín N° 12002-13,2019-01-03,96,37,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30375,Boletín N° 12002-13,2019-01-03,105,2,30,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30376,"OTROS-Integración de la Comisión Especial Investigadora de las actuaciones del Ministerio del Interior, Policía de Investigaciones y Carabineros de Chile, en relación con los hechos que concluyeron en la muerte del comunero mapuche Camilo Catrillanca.",2019-01-03,98,10,13,0,Quórum Simple,Aprobado,Otros,4,1,1
30397,Proyecto de Resolución N°,2019-01-08,133,1,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30398,Proyecto de Resolución N°,2019-01-08,80,48,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30399,Proyecto de Resolución N°,2019-01-08,75,48,14,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30400,"OTROS-Integración de la Comisión Mixta encargada de resolver las discrepancias suscitadas entre ambas ramas del Congreso Nacional durante la tramitación del proyecto de ley, iniciado en moción, que establece la obligación de disponer de desfibriladores externos automáticos portátiles en los establecimientos y recintos que indica. Boletín N° 9014-03",2019-01-08,128,5,5,0,Quórum Simple,Aprobado,Otros,4,1,1
30401,Boletín N° 12333-20,2019-01-08,136,1,0,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30402,Boletín N° 11245-17,2019-01-08,123,3,12,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30403,Boletín N° 11245-17,2019-01-08,128,2,8,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
30404,Boletín N° 9489-21,2019-01-08,115,12,11,1,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30412,Proyecto de Resolución N°,2019-01-09,119,0,10,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30413,Proyecto de Resolución N°,2019-01-09,125,0,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30414,Proyecto de Resolución N°,2019-01-09,132,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30415,Proyecto de Resolución N°,2019-01-09,127,0,6,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30416,Proyecto de Resolución N°,2019-01-09,132,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30417,Boletín N° 11777-05,2019-01-09,121,5,7,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30418,Boletín N° 12118-04,2019-01-09,135,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30419,Boletín N° 12118-04,2019-01-09,135,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
30425,Proyecto de Resolución N°,2019-01-10,116,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30426,Proyecto de Resolución N°,2019-01-10,116,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30427,Proyecto de Resolución N°,2019-01-10,87,1,28,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30428,Boletín N° 11923-25,2019-01-10,112,0,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30429,Boletín N° 9656-15,2019-01-10,116,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30433,Boletín N° 12363-05,2019-01-15,96,22,19,3,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30434,Boletín N° 11441-07,2019-01-15,130,3,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30435,"OTROS-Integración de la “Comisión Especial Investigadora de los actos de organismos del Estado, en relación con eventuales irregularidades en procesos de adopción e inscripción de menores, y control de su salida del país (CEI 18)”.",2019-01-15,128,10,3,0,Quórum Simple,Aprobado,Otros,4,1,1
30446,"OTROS-Declaración de inadmisibilidad de  la moción de los diputados señores González, don Rodrigo; Bobadilla; Santana, don Juan, y Winter y de las diputadas señoras Girardi y Vallejo, que &quot;renueva la vigencia de la ley N° 19.648, otorgando la titularidad en la dotación docente, por única vez, a los profesionales de la educación que se encuentren a contrata por tres años continuos o cuatro años discontinuos en un mismo municipio o corporación municipal&quot;, por cuanto aborda una materia de iniciativa exclusiva del Presidente de la República, en virtud de lo dispuesto en el número 4 del inciso cuarto del artículo 65 de la Carta Fundamental.",2019-01-16,28,44,4,0,Quórum Simple,Unánime,Otros,4,2,1
30447,Proyecto de Resolución N°,2019-01-16,147,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30448,Proyecto de Resolución N°,2019-01-16,137,0,11,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30449,Proyecto de Resolución N°,2019-01-16,147,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30450,Proyecto de Resolución N°,2019-01-16,133,1,14,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30451,Boletín N° 8970-06,2019-01-16,147,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30452,Boletín N° 8970-06,2019-01-16,94,0,55,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30453,Boletín N° 8970-06,2019-01-16,148,1,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
30454,Boletín N° 8970-06,2019-01-16,74,72,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30455,Boletín N° 8970-06,2019-01-16,62,86,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30456,Boletín N° 8970-06,2019-01-16,148,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30457,Boletín N° 8970-06,2019-01-16,91,52,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30458,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30459,Boletín N° 8970-06,2019-01-16,91,57,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30460,Boletín N° 8970-06,2019-01-16,74,71,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30461,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30462,Boletín N° 8970-06,2019-01-16,148,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30463,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30464,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30465,Boletín N° 8970-06,2019-01-16,73,75,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30466,Boletín N° 8970-06,2019-01-16,72,73,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30467,Boletín N° 8970-06,2019-01-16,118,24,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30468,Boletín N° 8970-06,2019-01-16,67,77,5,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30469,Boletín N° 8970-06,2019-01-16,83,64,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30470,Boletín N° 8970-06,2019-01-16,71,72,6,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30471,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30472,Boletín N° 8970-06,2019-01-16,67,78,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30473,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30474,Boletín N° 8970-06,2019-01-16,65,81,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30475,Boletín N° 8970-06,2019-01-16,146,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30476,Boletín N° 8970-06,2019-01-16,86,62,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30477,Boletín N° 8970-06,2019-01-16,118,7,24,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30478,Boletín N° 8970-06,2019-01-16,85,60,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30479,Boletín N° 8970-06,2019-01-16,83,63,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30480,Boletín N° 8970-06,2019-01-16,87,57,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30481,Boletín N° 8970-06,2019-01-16,62,80,7,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30482,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30483,Boletín N° 8970-06,2019-01-16,87,56,6,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
30484,Boletín N° 8970-06,2019-01-16,76,71,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30485,Boletín N° 8970-06,2019-01-16,148,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30486,Boletín N° 8970-06,2019-01-16,148,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30487,Boletín N° 8970-06,2019-01-16,148,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30488,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30489,Boletín N° 8970-06,2019-01-16,22,122,5,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30490,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30491,Boletín N° 8970-06,2019-01-16,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30495,"OTROS-Petición de la bancada PC_PRO en orden a omitir el segundo informe del boletín N° 11963-04, de conformidad a lo establecido en el artículo 130 del Reglamento de la Corporación.",2019-01-16,63,48,1,0,Quórum Simple,Unánime,Otros,4,2,1
30496,Boletín N° 11627-05,2019-01-16,112,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30497,Boletín N° 11963-04,2019-01-16,112,0,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30498,Boletín N° 8263-13,2019-01-16,114,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30499,Boletín N° 12372-06,2019-01-16,113,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30502,Boletín N° 12153-14,2019-01-17,123,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30503,Boletín N° 11077-07,2019-01-17,124,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30504,Boletín N° 11077-07,2019-01-17,125,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30505,Boletín N° 11077-07,2019-01-17,70,49,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30506,Boletín N° 11077-07,2019-01-17,53,67,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30507,Boletín N° 11077-07,2019-01-17,77,6,39,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30508,Boletín N° 11077-07,2019-01-17,121,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30509,Boletín N° 11077-07,2019-01-17,71,45,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30510,Boletín N° 11077-07,2019-01-17,3,117,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30511,Boletín N° 11077-07,2019-01-17,66,51,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30517,Proyecto de Resolución N°,2019-01-22,128,14,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30518,Proyecto de Resolución N°,2019-01-22,146,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30519,Proyecto de Resolución N°,2019-01-22,147,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30520,Proyecto de Resolución N°,2019-01-22,109,4,34,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30521,Proyecto de Resolución N°,2019-01-22,123,14,10,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30522,Boletín N° 11657-07,2019-01-22,138,6,0,3,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30523,Boletín N° 11657-07,2019-01-22,114,24,5,3,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30524,Boletín N° 11657-07,2019-01-22,119,20,4,3,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30525,Boletín N° 11790-25,2019-01-22,146,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30526,Boletín N° 11790-25,2019-01-22,100,46,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30527,Boletín N° 11926-29,2019-01-22,146,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30530,"OTROS-Petición formulada por la Comisión Especial Investigadora de los actos de gobierno, desde el año 2008 a la fecha, realizados a través del Ministerio del Trabajo y Seguridad Social, el Ministerio de Salud y la Superintendencia de Pensiones, en relación con la concesión y denegación de pensiones de invalidez y sobrevivencia, y su apego a las normas legales vigentes (CEI 16), en orden a prorrogar en 30 días su mandato para poder despachar el listado de audiencias pendientes vinculados a la materia que ésta investiga.",2019-01-22,48,25,3,0,Quórum Simple,Aprobado,Otros,4,1,1
30531,Boletín N° 11849-11,2019-01-22,116,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30532,Boletín N° 11785-15,2019-01-22,120,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30533,Boletín N° 11986-01,2019-01-22,0,114,5,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30534,Boletín N° 10645-15,2019-01-22,117,0,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30540,Proyecto de Resolución N°,2019-01-23,71,67,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30541,Proyecto de Resolución N°,2019-01-23,139,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30542,Proyecto de Resolución N°,2019-01-23,140,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30543,Proyecto de Resolución N°,2019-01-23,140,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30544,Boletín N° 9256-27,2019-01-23,139,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30544,Boletín N° 9256-27,2019-01-23,139,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30545,Boletín N° 11293-06,2019-01-23,141,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30549,Boletín N° 11877-29,2019-01-23,94,0,12,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30553,Proyecto de Resolución N°,2019-01-24,124,0,6,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30554,Proyecto de Resolución N°,2019-01-24,74,24,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30555,Proyecto de Resolución N°,2019-01-24,130,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30556,"INFORME COMISION INVESTIGADORA-Informe de la Comisión Especial Investigadora  sobre las causas de la alta contaminación ambiental, especialmente en Concón, Quintero y Puchuncaví, y de las responsabilidades en la ejecución del Plan de Descontaminación.",2019-01-24,131,0,0,0,Quórum Simple,Aprobado,Otros,4,1,1
30557,Boletín N° 12027-07,2019-01-24,127,1,1,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30558,Boletín N° 12027-07,2019-01-24,128,1,0,2,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30559,Boletín N° 12027-07,2019-01-24,128,1,0,2,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
30560,Boletín N° 12027-07,2019-01-24,47,72,10,2,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
30561,Boletín N° 12027-07,2019-01-24,84,45,0,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30562,Boletín N° 12027-07,2019-01-24,76,50,3,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30563,Boletín N° 12027-07,2019-01-24,76,47,4,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30564,Boletín N° 12027-07,2019-01-24,126,2,0,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30587,"OTROS-Petición formulada por la Comisión de Constitución, Legislación, Justicia y Reglamento, en orden a  refundir, los proyectos, iniciados en moción, en primer trámite constitucional, que modifican la Carta Fundamental en lo que respecta al Tribunal Constitucional, correspondientes a los boletines N°s 5802-07, 5803-07, 6186-07, 10082-07, 11099-07, 11374-07, 11389-07, 11663-07, 11680-07 y 12076-07.",2019-03-05,66,40,2,0,Quórum Simple,Aprobado,Otros,4,1,1
30588,Proyecto de Resolución N°,2019-03-05,144,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30589,Proyecto de Resolución N°,2019-03-05,98,34,16,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30590,Boletín N° 11784-04,2019-03-05,150,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30591,Boletín N° 11963-04,2019-03-05,132,0,18,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30594,"OTROS-Integración de la “Comisión Especial Investigadora de los actos de los órganos de la Administración del Estado en relación con la aplicación, evaluación e impacto de la ley N°19.542, que moderniza el sector portuario estatal” (CEI 21)",2019-03-06,135,1,12,0,Quórum Simple,Aprobado,Otros,4,1,1
30595,OTROS-Integración de la “Comisión Especial Investigadora de la actuación del Ministerio de Salud y demás organismos públicos competentes en relación a la crisis que afecta a Chile en el tratamiento del VIH Sida desde el año 2010 hasta el año 2018” (CEI 22),2019-03-06,138,0,11,0,Quórum Simple,Aprobado,Otros,4,1,1
30596,"OTROS-Integración de la &quot;Comisión Especial Investigadora de los actos de la Conaf, el Servicio de Impuestos Internos y otros órganos de la Administración del Estado, en relación con los procedimientos de autorización de planes de manejo forestal, en las regiones de Coquimbo, de Valparaíso, Metropolitana de Santiago, del Libertador General Bernardo O’Higgins, Del Maule, Del Biobío y De la Araucanía, en los últimos 10 años” (CEI 23)",2019-03-06,133,4,12,0,Quórum Simple,Aprobado,Otros,4,1,1
30597,Proyecto de Resolución N°,2019-03-06,148,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30598,Proyecto de Resolución N°,2019-03-06,148,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30599,Proyecto de Resolución N°,2019-03-06,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30600,Boletín N° 12064-07,2019-03-06,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30601,Boletín N° 12208-07,2019-03-06,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30602,Boletín N° 12208-07,2019-03-06,149,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
30603,Boletín N° 12208-07,2019-03-06,149,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
30604,Boletín N° 12208-07,2019-03-06,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30607,Proyecto de Resolución N°,2019-03-06,89,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30608,Proyecto de Resolución N°,2019-03-06,93,2,14,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30609,Proyecto de Resolución N°,2019-03-06,111,0,11,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30614,"OTROS-Petición formulada por el Senado, en orden a  archivar los siguientes proyectos, iniciados en mociones, que se encuentran en segundo trámite constitucional, por haber permanecido por más de dos años sin pronunciamiento: 1) El que modifica el Código Sanitario con el objeto de exigir que normas destinadas al consumo humano del agua consideren los estándares determinados por la Organización Mundial de la Salud, correspondiente al Boletín N° 9285-11 , y 2) El que establece el Día Nacional del Yoga, correspondiente al Boletín N° 9695-29.",2019-03-07,0,73,4,0,Quórum Simple,Unánime,Otros,4,2,1
30615,"OTROS-Petición formulada por el Senado, en orden a  archivar el proyecto,  iniciado en moción, que &quot;Complementa regulación de centros de acopio que indica&quot;, boletín N° 9047-21, en segundo trámite constitucional, por cuanto la materia sobre la que versa ha sido regulada por dos decretos supremos del Ministerio de Economía, Fomento y turismo.",2019-03-07,1,62,12,0,Quórum Simple,Unánime,Otros,4,2,1
30616,Proyecto de Acuerdo N°,2019-03-07,50,57,11,0,Quórum Simple,Unánime,Proyecto de Acuerdo,3,2,1
30617,Proyecto de Resolución N°,2019-03-07,66,14,39,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30618,Boletín N° 10625-17,2019-03-07,118,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30619,Boletín N° 5203-04,2019-03-07,114,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
30628,Proyecto de Resolución N°,2019-03-12,133,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30629,Proyecto de Resolución N°,2019-03-12,127,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30630,Proyecto de Resolución N°,2019-03-12,136,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
30631,Boletín N° 11951-31,2019-03-12,103,29,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
